23475,3/25/16,Spurs,, Boris Diaw,placed on IL for rest
23476,3/25/16,Spurs,, Kawhi Leonard,placed on IL with bruised right quadriceps
23477,3/25/16,Spurs, Jonathon Simmons,,activated from IL (P)
23478,3/25/16,Spurs, Matt Bonner,,activated from IL
23479,3/26/16,Cavaliers,, Kyrie Irving,placed on IL for rest
23480,3/26/16,Cavaliers, Maurice Williams / Mo Williams,,activated from IL
23481,3/26/16,Spurs,, Tim Duncan,placed on IL for rest
23482,3/26/16,Spurs, Boris Diaw,,activated from IL
23483,3/26/16,Thunder, Kyle Singler,,activated from IL
23484,3/27/16,Lakers,, Nick Young,placed on IL with illness
23485,3/27/16,Lakers, Ryan Kelly,,activated from IL
23486,3/27/16,Wizards, Jarell Eddie,,activated from IL
23487,3/27/16,Clippers, Blake Griffin,,activated from IL (CBC)
23488,3/27/16,Clippers,, Blake Griffin,placed on IL (P)
23489,3/28/16,Blazers,, Chris Kaman,placed on IL with illness
23490,3/28/16,Blazers, Luis Montero,,activated from IL
23491,3/28/16,Clippers,, Blake Griffin,placed on IL (P)
23492,3/28/16,Nuggets,, Jusuf Nurkic,placed on IL with illness
23493,3/28/16,Thunder,, Josh Huestis,placed on IL
23494,3/28/16,Thunder, Kyle Singler,,activated from IL
23495,3/29/16,Cavaliers,, LeBron James,placed on IL
23496,3/29/16,Cavaliers, Kyrie Irving,,activated from IL
23497,3/29/16,Nets,, Rondae Hollis-Jefferson,placed on IL
23498,3/29/16,Nets, Willie Reed,,activated from IL
23499,3/29/16,Pistons,, Lorenzo Brown,placed on IL
23500,3/29/16,Pistons, Spencer Dinwiddie,,activated from IL (P)
23501,3/29/16,Thunder,, Serge Ibaka,placed on IL
23502,3/29/16,Thunder, Josh Huestis,,activated from IL
23503,3/29/16,Wizards,, Jarell Eddie,placed on IL
23504,3/29/16,Wizards, Markieff Morris,,activated from IL (P)
23505,3/30/16,Bucks,, Michael Carter-Williams,placed on IL with recovering from surgery on left hip to repair torn labrum (out for season)
23506,3/30/16,Bucks, Greivis Vasquez,,activated from IL
23507,3/30/16,Lakers,, Metta World Peace / Ron Artest,placed on IL
23508,3/30/16,Lakers, Nick Young,,activated from IL
23509,3/30/16,Pelicans,, Anthony Davis,placed on IL recovering from surgery on left knee (out for season)
23510,3/30/16,Pelicans,, Eric Gordon,placed on IL with recovering from surgery to repair fractured right ring finger (out for season)
23511,3/30/16,Raptors,, Bruno Caboclo,placed on IL
23512,3/30/16,Raptors, Terrence Ross,,activated from IL
23513,3/30/16,Spurs,, Andre Miller,placed on IL for rest
23514,3/30/16,Spurs,, David West,placed on IL for rest
23515,3/30/16,Spurs, Kawhi Leonard,,activated from IL
23516,3/30/16,Spurs, Tim Duncan,,activated from IL
23517,3/31/16,Cavaliers,, Sasha Kaun,placed on IL
23518,3/31/16,Cavaliers, LeBron James,,activated from IL
23519,3/31/16,Celtics,, James Young,placed on IL
23520,3/31/16,Celtics, Jae Crowder,,activated from IL
23521,3/31/16,Magic,, Shabazz Napier,placed on IL
23522,3/31/16,Magic, Nikola Vucevic,,activated from IL
23523,3/31/16,Thunder, Serge Ibaka,,activated from IL
23524,3/31/16,Thunder,, Josh Huestis,placed on IL
23525,4/1/16,Kings,, Marco Belinelli,placed on IL with sore right foot (out for season)
23526,4/1/16,Knicks,, Jose Calderon,placed on IL with bruised right quadriceps (out for season)
23527,4/1/16,Nets,, Thaddeus Young,placed on IL
23528,4/1/16,Nets, Rondae Hollis-Jefferson,,activated from IL
23529,4/1/16,Wizards,, Drew Gooden,placed on IL
23530,4/1/16,Wizards, Jarell Eddie,,activated from IL
23531,4/1/16,Knicks, Cleanthony Early,,activated from IL
23532,4/1/16,Kings, Eric Moreland,,activated from IL (P)
23533,4/2/16,Blazers,, Cliff Alexander,placed on IL (out for season)
23534,4/2/16,Blazers, Chris Kaman,,activated from IL
23535,4/2/16,Bulls,, Derrick Rose,placed on IL with bruised left elbow
23536,4/2/16,Bulls, Cameron Bairstow,,activated from IL
23537,4/2/16,Kings,, Omri Casspi,placed on IL with sore/strained right hamstring
23538,4/2/16,Kings, Duje Dukan,,activated from IL
23539,4/2/16,Nuggets, Jusuf Nurkic,,activated from IL
23540,4/2/16,Raptors,, Kyle Lowry,placed on IL
23541,4/2/16,Spurs,, Jonathon Simmons,placed on IL
23542,4/2/16,Spurs,, Matt Bonner,placed on IL
23543,4/2/16,Spurs, Andre Miller,,activated from IL
23544,4/2/16,Spurs, David West,,activated from IL
23545,4/3/16,Cavaliers,, Kyrie Irving,placed on IL with sprained right ankle
23546,4/3/16,Cavaliers, Sasha Kaun,,activated from IL
23547,4/3/16,Clippers,, Paul Pierce,placed on IL with sprained right ankle
23548,4/3/16,Clippers, Blake Griffin,,activated from IL
23549,4/3/16,Hornets,, Al Jefferson,placed on IL with bruised right quadriceps
23550,4/3/16,Lakers,, Nick Young,placed on IL
23551,4/3/16,Lakers, Metta World Peace / Ron Artest,,activated from IL
23552,4/3/16,Magic,, C.J. Watson,placed on IL with sprained left ankle
23553,4/3/16,Magic, Shabazz Napier,,activated from IL
23554,4/3/16,Warriors, Festus Ezeli,,activated from IL
23555,4/3/16,Wizards,, J.J. Hickson,placed on IL
23556,4/3/16,Wizards, Drew Gooden,,activated from IL
23557,4/3/16,Grizzlies, P.J. Hairston,,activated from IL
23558,4/5/16,Bulls,, E'Twaun Moore,placed on IL with left hamstring injury
23559,4/5/16,Bulls, Derrick Rose,,activated from IL
23560,4/5/16,Cavaliers,, Sasha Kaun,placed on IL
23561,4/5/16,Cavaliers, Kyrie Irving,,activated from IL
23562,4/5/16,Hornets,, Nicolas Batum,placed on IL with strained left knee
23563,4/5/16,Hornets, Al Jefferson,,activated from IL
23564,4/5/16,Lakers,, Larry Nance Jr.,placed on IL
23565,4/5/16,Lakers, Nick Young,,activated from IL
23566,4/5/16,Raptors, Kyle Lowry,,activated from IL
23567,4/5/16,Spurs,, Boris Diaw,placed on IL with sore right adductor
23568,4/5/16,Spurs, Matt Bonner,,activated from IL
23569,4/5/16,Warriors,, Ian Clark,placed on IL
23570,4/5/16,Warriors, Andre Iguodala,,activated from IL
23571,4/6/16,Cavaliers,, LeBron James,placed on IL for rest
23572,4/6/16,Cavaliers, Sasha Kaun,,activated from IL
23573,4/6/16,Celtics,, Evan Turner,placed on IL with eye injury
23574,4/6/16,Clippers, Branden Dawson,,activated from IL
23575,4/6/16,Clippers, Paul Pierce,,activated from IL
23576,4/6/16,Lakers,, Nick Young,placed on IL (out for season)
23577,4/6/16,Lakers, Larry Nance Jr.,,activated from IL
23578,4/6/16,Magic,, Shabazz Napier,placed on IL
23579,4/6/16,Magic, C.J. Watson,,activated from IL
23580,4/6/16,Nets,, Brook Lopez,placed on IL for rest (out for season)
23581,4/6/16,Pacers,, Ty Lawson,placed on IL with upper respiratory infection
23582,4/6/16,Pacers, Shayne Whittington,,activated from IL
23583,4/6/16,Thunder,, Andre Roberson,placed on IL
23584,4/6/16,Thunder, Josh Huestis,,activated from IL
23585,4/6/16,Wizards,, John Wall (Hildred),placed on IL with sore/swollen right knee (out for season)
23586,4/6/16,Wizards, J.J. Hickson,,activated from IL
23587,4/6/16,Celtics, James Young,,activated from IL
23588,4/6/16,Clippers,, Austin Rivers,placed on IL with ankle injury / rest
23589,4/6/16,Clippers,, Wesley Johnson / Wes Johnson,placed on IL with foot injury / rest
23590,4/7/16,Kings,, Duje Dukan,placed on IL
23591,4/7/16,Kings, Omri Casspi,,activated from IL
23592,4/7/16,Raptors,, James Johnson,placed on IL
23593,4/7/16,Raptors, DeMarre Carroll,,activated from IL
23594,4/7/16,Spurs,, Boban Marjanovic,placed on IL
23595,4/7/16,Spurs, Jonathon Simmons,,activated from IL
23596,4/7/16,Warriors,, James Michael McAdoo / James McAdoo (Michael),placed on IL
23597,4/7/16,Warriors, Ian Clark,,activated from IL
23598,4/8/16,Celtics,, James Young,placed on IL
23599,4/8/16,Celtics, Evan Turner,,activated from IL
23600,4/8/16,Hornets,, Jeremy Lamb,placed on IL with strained right big toe
23601,4/8/16,Hornets, Nicolas Batum,,activated from IL
23602,4/8/16,Jazz,, Tibor Pleiss,placed on IL
23603,4/8/16,Jazz, Alec Burks,,activated from IL
23604,4/8/16,Magic,, Aaron Gordon,placed on IL with concussion
23605,4/8/16,Magic, Shabazz Napier,,activated from IL
23606,4/8/16,Pacers,, Shayne Whittington,placed on IL
23607,4/8/16,Pacers, Ty Lawson,,activated from IL
23608,4/8/16,Raptors,, DeMar DeRozan,placed on IL for rest
23609,4/8/16,Raptors,, DeMarre Carroll,placed on IL for rest
23610,4/8/16,Raptors, Bruno Caboclo,,activated from IL
23611,4/8/16,Raptors, James Johnson,,activated from IL
23612,4/8/16,Spurs,, Emanuel Ginobili / Manu Ginobili,placed on IL for rest
23613,4/8/16,Spurs, Boban Marjanovic,,activated from IL
23614,4/8/16,Wizards,, Drew Gooden,placed on IL
23615,4/8/16,Wizards, Alan Anderson,,activated from IL
23616,4/8/16,Pistons, Lorenzo Brown,,activated from IL
23617,4/9/16,Bulls,, Cameron Bairstow,placed on IL
23618,4/9/16,Bulls, E'Twaun Moore,,activated from IL
23619,4/9/16,Cavaliers,, Maurice Williams / Mo Williams,placed on IL with left knee injury
23620,4/9/16,Cavaliers, LeBron James,,activated from IL
23621,4/9/16,Celtics,, Jordan Mickey,placed on IL
23622,4/9/16,Celtics, James Young,,activated from IL
23623,4/9/16,Kings,, Omri Casspi,placed on IL with sore/strained right hamstring (out for season)
23624,4/9/16,Kings, Duje Dukan,,activated from IL
23625,4/9/16,Thunder,, Josh Huestis,placed on IL
23626,4/9/16,Thunder, Andre Roberson,,activated from IL
23627,4/9/16,Warriors,, Andrew Bogut,placed on IL for rest
23628,4/9/16,Warriors, James Michael McAdoo / James McAdoo (Michael),,activated from IL
23629,4/10/16,Clippers,, Branden Dawson,placed on IL
23630,4/10/16,Clippers,, Paul Pierce,placed on IL for rest
23631,4/10/16,Clippers, Austin Rivers,,activated from IL
23632,4/10/16,Clippers, Wesley Johnson / Wes Johnson,,activated from IL
23633,4/10/16,Hornets,, Aaron Harrison,placed on IL
23634,4/10/16,Hornets, Jeremy Lamb,,activated from IL
23635,4/10/16,Raptors,, Delon Wright,placed on IL with left hip pointer
23636,4/10/16,Raptors,, Luis Scola,placed on IL for rest
23637,4/10/16,Raptors, DeMar DeRozan,,activated from IL
23638,4/10/16,Raptors, DeMarre Carroll,,activated from IL
23639,4/10/16,Spurs,, Tim Duncan,placed on IL
23640,4/10/16,Spurs, Emanuel Ginobili / Manu Ginobili,,activated from IL
23641,4/10/16,Warriors,, Leandro Barbosa,placed on IL
23642,4/10/16,Warriors, Andrew Bogut,,activated from IL
23643,4/11/16,Hornets,, Cody Zeller,placed on IL with bruised sternum
23644,4/11/16,Hornets, Aaron Harrison,,activated from IL
23645,4/11/16,Thunder,, Nazr Mohammed,placed on IL for rest
23646,4/11/16,Thunder, Josh Huestis,,activated from IL
23647,4/11/16,Wizards,, Bradley Beal,placed on IL with pelvic injury (out for season)
23648,4/11/16,Wizards,, Markieff Morris,placed on IL (out for season)
23649,4/11/16,Wizards, Drew Gooden,,activated from IL
23650,4/12/16,Clippers,, Jamal Crawford,placed on IL for rest
23651,4/12/16,Clippers, Paul Pierce,,activated from IL
23652,4/12/16,Pacers,, C.J. Miles,placed on IL with sore right shoulder (out for season)
23653,4/12/16,Pacers, Shayne Whittington,,activated from IL
23654,4/12/16,Raptors,, Bruno Caboclo,placed on IL
23655,4/12/16,Raptors,, James Johnson,placed on IL with plantar fasciitis
23656,4/12/16,Raptors, Delon Wright,,activated from IL
23657,4/12/16,Raptors, Luis Scola,,activated from IL
23658,4/12/16,Spurs,, Emanuel Ginobili / Manu Ginobili,placed on IL for rest
23659,4/12/16,Spurs, Tim Duncan,,activated from IL
23660,4/12/16,Thunder,, Serge Ibaka,placed on IL for rest
23661,4/12/16,Thunder, Nazr Mohammed,,activated from IL
23662,4/13/16,Cavaliers,, Iman Shumpert,placed on IL with left knee injury
23663,4/13/16,Celtics,, James Young,placed on IL
23664,4/13/16,Celtics, Jordan Mickey,,activated from IL
23665,4/13/16,Clippers,, J.J. Redick,placed on IL for rest
23666,4/13/16,Clippers, Branden Dawson,,activated from IL
23667,4/13/16,Grizzlies, Jordan Adams,,activated from IL
23668,4/13/16,Hornets,, Nicolas Batum,placed on IL with sore left ankle
23669,4/13/16,Hornets, Cody Zeller,,activated from IL
23670,4/13/16,Jazz,, Rudy Gobert,placed on IL with sprained right ankle (out for season)
23671,4/13/16,Jazz, Tibor Pleiss,,activated from IL
23672,4/13/16,Kings,, DeMarcus Cousins,placed on IL for rest
23673,4/13/16,Magic,, Victor Oladipo,placed on IL with concussion (out for season)
23674,4/13/16,Magic, Aaron Gordon,,activated from IL
23675,4/13/16,Pacers,, Ian Mahinmi,placed on IL
23676,4/13/16,Pacers, Rakeem Christmas,,activated from IL
23677,4/13/16,Pistons,, Reggie Jackson (Shon),placed on IL with strained abdominal muscle
23678,4/13/16,Pistons, Jodie Meeks,,activated from IL
23679,4/13/16,Rockets,, Terrence Jones,placed on IL
23680,4/13/16,Spurs,, Tim Duncan,placed on IL for rest
23681,4/13/16,Spurs, Boris Diaw,,activated from IL
23682,4/13/16,Warriors,, Ian Clark,placed on IL
23683,4/13/16,Warriors, Leandro Barbosa,,activated from IL
23684,4/13/16,Rockets, Montrezl Harrell,,activated from IL
23685,4/16/16,Celtics,, John Holland,placed on IL
23686,4/16/16,Celtics, Isaiah Thomas,,activated from IL
23687,4/16/16,Hawks,, Walter Tavares / Edy Tavares,placed on IL
23688,4/16/16,Mavericks,, Jeremy Evans,placed on IL recovering from surgery on right shoulder to repair torn labrum (out for season)
23689,4/16/16,Pacers,, Rakeem Christmas,placed on IL
23690,4/16/16,Pacers,, Shayne Whittington,placed on IL (out for season)
23691,4/16/16,Raptors,, Lucas Nogueira,placed on IL
23692,4/16/16,Rockets,, Sam Dekker,placed on IL with sore back (out for season)
23693,4/16/16,Thunder,, Cameron Payne,placed on IL with sore right hip
23694,4/16/16,Warriors,, James Michael McAdoo / James McAdoo (Michael),placed on IL
23695,4/16/16,Warriors,, Kevon Looney,placed on IL with right hip injury (out for season)
23696,4/17/16,Cavaliers,, Sasha Kaun,placed on IL
23697,4/17/16,Cavaliers, Iman Shumpert,,activated from IL
23698,4/17/16,Clippers,, Branden Dawson,placed on IL
23699,4/17/16,Clippers,, C.J. Wilcox,placed on IL
23700,4/17/16,Clippers, J.J. Redick,,activated from IL
23701,4/17/16,Grizzlies,, Jordan Adams,placed on IL with right knee injury (out for season)
23702,4/17/16,Hornets,, Aaron Harrison,placed on IL
23703,4/17/16,Hornets, Nicolas Batum,,activated from IL
23704,4/17/16,Pistons,, Darrun Hilliard,placed on IL
23705,4/17/16,Pistons,, Lorenzo Brown,placed on IL (out for season)
23706,4/17/16,Pistons, Reggie Jackson (Shon),,activated from IL
23707,4/17/16,Spurs,, Andre Miller,placed on IL
23708,4/17/16,Spurs,, Matt Bonner,placed on IL
23709,4/17/16,Spurs, Emanuel Ginobili / Manu Ginobili,,activated from IL
23710,4/17/16,Spurs, Tim Duncan,,activated from IL
23711,4/18/16,Rockets,, Andrew Goudelock,placed on IL
23712,4/18/16,Rockets, Terrence Jones,,activated from IL
23713,4/18/16,Thunder,, Nazr Mohammed,placed on IL with strained right calf
23714,4/18/16,Warriors,, Stephen Curry,placed on IL with sprained right ankle
23715,4/18/16,Warriors, James Michael McAdoo / James McAdoo (Michael),,activated from IL
23716,4/18/16,Thunder, Cameron Payne,,activated from IL
23717,4/19/16,Celtics,, Avery Bradley,placed on IL with strained right hamstring (out for season)
23718,4/19/16,Celtics,, Kelly Olynyk,placed on IL with sore right shoulder
23719,4/19/16,Celtics, James Young,,activated from IL
23720,4/19/16,Celtics, John Holland,,activated from IL
23721,4/19/16,Spurs,, Jonathon Simmons,placed on IL
23722,4/19/16,Spurs, Andre Miller,,activated from IL
23723,4/22/16,Cavaliers, Maurice Williams / Mo Williams,,activated from IL
23724,4/22/16,Pistons,, Reggie Bullock,placed on IL with left leg injury (out for season)
23725,4/22/16,Pistons, Darrun Hilliard,,activated from IL
23726,4/22/16,Spurs,, Andre Miller,placed on IL
23727,4/22/16,Spurs, Jonathon Simmons,,activated from IL
23728,4/23/16,Hornets,, Nicolas Batum,placed on IL with sprained left ankle
23729,4/23/16,Hornets, Aaron Harrison,,activated from IL
23730,4/24/16,Celtics,, John Holland,placed on IL (out for season)
23731,4/24/16,Celtics, Kelly Olynyk,,activated from IL
23732,4/24/16,Spurs,, Kevin Martin,placed on IL with illness
23733,4/24/16,Spurs, Andre Miller,,activated from IL
23734,4/24/16,Warriors,, Anderson Varejao,placed on IL
23735,4/24/16,Warriors, Stephen Curry,,activated from IL
23736,4/25/16,Thunder,, Josh Huestis,placed on IL
23737,4/25/16,Thunder, Nazr Mohammed,,activated from IL
23738,4/27/16,Clippers,, Blake Griffin,placed on IL with left quadriceps injury (out for season)
23739,4/27/16,Clippers,, Chris Paul,placed on IL recovering from surgery on right hand to repair fracture (out for season)
23740,4/27/16,Clippers, Branden Dawson,,activated from IL
23741,4/27/16,Clippers, C.J. Wilcox,,activated from IL
23742,4/27/16,Grizzlies,, P.J. Hairston,placed on IL
23743,4/27/16,Heat,, Briante Weber,placed on IL
23744,4/27/16,Heat, Tyler Johnson,,activated from IL
23745,4/27/16,Hornets, Nicolas Batum,,activated from IL
23746,4/27/16,Rockets,, Terrence Jones,placed on IL (out for season)
23747,4/27/16,Rockets, Andrew Goudelock,,activated from IL
23748,4/27/16,Warriors,, Stephen Curry,placed on IL with sprained MCL in right knee
23749,4/27/16,Warriors, Anderson Varejao,,activated from IL
23750,4/29/16,Grizzlies, P.J. Hairston,,activated from IL
23751,4/29/16,Hornets,, Spencer Hawes,placed on IL with sprained MCL in right knee (out for season)
23752,4/30/16,Spurs,, Jonathon Simmons,placed on IL (out for season)
23753,4/30/16,Spurs, Kevin Martin,,activated from IL
23754,5/2/16,Cavaliers,, Jordan McRae,placed on IL
23755,5/2/16,Cavaliers, Maurice Williams / Mo Williams,,activated from IL (P)
23756,5/9/16,Heat,, Hassan Whiteside,placed on IL with sprained MCL in right knee (out for season)
23757,5/9/16,Heat, Briante Weber,,activated from IL
23758,5/9/16,Raptors,, Jonas Valanciunas,placed on IL with sprained right ankle
23759,5/9/16,Raptors, Lucas Nogueira,,activated from IL
23760,5/9/16,Warriors,, James Michael McAdoo / James McAdoo (Michael),placed on IL
23761,5/9/16,Warriors, Stephen Curry,,activated from IL
23762,5/10/16,Thunder,, Kyle Singler,placed on IL with stomach flu
23763,5/10/16,Thunder, Josh Huestis,,activated from IL
23764,5/12/16,Thunder,, Josh Huestis,placed on IL (out for season)
23765,5/12/16,Thunder, Kyle Singler,,activated from IL
23766,5/23/16,Raptors,, Lucas Nogueira,placed on IL (out for season)
23767,5/26/16,Warriors,, Brandon Rush,placed on IL
23768,5/26/16,Warriors, James Michael McAdoo / James McAdoo (Michael),,activated from IL
23769,6/2/16,Warriors,, James Michael McAdoo / James McAdoo (Michael),placed on IL
23770,6/2/16,Warriors, Brandon Rush,,activated from IL
23771,6/8/16,Cavaliers,, Kevin Love,placed on IL with concussion
23772,6/8/16,Cavaliers, Jordan McRae,,activated from IL
23773,6/10/16,Cavaliers,, Jordan McRae,placed on IL
23774,6/10/16,Cavaliers, Kevin Love,,activated from IL
23775,6/13/16,Warriors,, Ian Clark,placed on IL
23776,6/13/16,Warriors, James Michael McAdoo / James McAdoo (Michael),,activated from IL
23777,6/16/16,Warriors,, Andrew Bogut,placed on IL with left knee injury (out for season)
23778,6/16/16,Warriors, Ian Clark,,activated from IL
23779,10/25/16,Blazers,, Festus Ezeli,placed on IL with sore left knee (out for season)
23780,10/25/16,Blazers,, Tim Quarterman,placed on IL
23781,10/25/16,Cavaliers,, Kahlil Felder / Kay Felder,placed on IL with concussion
23782,10/25/16,Jazz,, Alec Burks,placed on IL with sore leg
23783,10/25/16,Jazz,, Gordon Hayward,placed on IL with fractured left ring finger
23784,10/25/16,Knicks,, Marshall Plumlee,placed on IL
23785,10/25/16,Knicks,, Maurice Ndour / Maurice N'dour,placed on IL
23786,10/25/16,Spurs,, Danny Green,placed on IL with strained left quadricep
23787,10/25/16,Spurs,, Dejounte Murray,placed on IL
23788,10/25/16,Warriors,, Damian Jones,placed on IL with torn pectoral muscle
23789,10/25/16,Warriors,, James Michael McAdoo / James McAdoo (Michael),placed on IL
23790,10/26/16,76ers,, Ben Simmons,placed on IL recovering from surgery on right foot to repair fracture (out for season)
23791,10/26/16,76ers,, Jerryd Bayless,placed on IL with sore left wrist
23792,10/26/16,76ers,, Nerlens Noel,placed on IL recovering from surgery on left knee
23793,10/26/16,Bucks,, Khris Middleton,placed on IL recovering from surgery to repair torn left hamstring
23794,10/26/16,Bucks,, Tony Snell,placed on IL with sprained left ankle
23795,10/26/16,Celtics,, Kelly Olynyk,placed on IL recovering from surgery on right shoulder
23796,10/26/16,Celtics,, Marcus Smart,placed on IL with sprained left ankle
23797,10/26/16,Grizzlies,, Brandan Wright,placed on IL with sore left ankle (CBC) / knee (P)
23798,10/26/16,Grizzlies,, Chandler Parsons,placed on IL with sore right knee
23799,10/26/16,Heat,, Chris Bosh,placed on IL with blood clots (out for season)
23800,10/26/16,Heat,, Wayne Ellington,placed on IL with bruised right quadriceps
23801,10/26/16,Hornets,, Brian Roberts,placed on IL with sore left hamstring
23802,10/26/16,Hornets,, Frank Kaminsky,placed on IL with strained right foot
23803,10/26/16,Kings,, Georgios Papagiannis / Giorgios Papagiannis / George Papagiannis,placed on IL
23804,10/26/16,Kings,, Skal Labissiere,placed on IL
23805,10/26/16,Lakers,, Ivica Zubac,placed on IL
23806,10/26/16,Lakers,, Jose Calderon,placed on IL with strained left calf
23807,10/26/16,Magic,, Jodie Meeks,placed on IL recovering from surgery on right foot
23808,10/26/16,Magic,, Stephen Zimmerman Jr.,placed on IL
23809,10/26/16,Mavericks,, A.J. Hammons,placed on IL
23810,10/26/16,Mavericks,, Devin Harris,placed on IL with strained right big toe
23811,10/26/16,Nets,, Caris LeVert,placed on IL with sore foot
23812,10/26/16,Nets,, Randy Foye,placed on IL with strained hamstring
23813,10/26/16,Nuggets,, Darrell Arthur,placed on IL recovering from surgery on left knee
23814,10/26/16,Nuggets,, Gary Harris,placed on IL with strained right groin
23815,10/26/16,Pacers,, Georges Niang,placed on IL
23816,10/26/16,Pacers,, Rakeem Christmas,placed on IL
23817,10/26/16,Pelicans,, Quincy Pondexter,placed on IL with recovering from surgery on left knee (out for season)
23818,10/26/16,Pelicans,, Tyreke Evans,placed on IL with recovering from surgery on right knee
23819,10/26/16,Pistons,, Reggie Bullock,placed on IL with back injury
23820,10/26/16,Pistons,, Reggie Jackson (Shon),placed on IL with left knee injury
23821,10/26/16,Raptors,, Delon Wright,placed on IL recovering from arthroscopic surgery on right shoulder to repair torn labrum
23822,10/26/16,Raptors,, Jared Sullinger,placed on IL recovering from surgery on left foot to insert screw to repair stress fracture
23823,10/26/16,Rockets,, Chinanu Onuaku,placed on IL
23824,10/26/16,Rockets,, Patrick Beverley,placed on IL recovering from surgery on left knee
23825,10/26/16,Suns,, Derrick Jones Jr.,placed on IL
23826,10/26/16,Suns,, John Jenkins,placed on IL with strained abdominal (DTD)
23827,10/26/16,Thunder,, Cameron Payne,placed on IL recovering from surgery on right foot to repair fracture
23828,10/26/16,Thunder,, Josh Huestis,placed on IL
23829,10/26/16,Timberwolves,, John Lucas III,placed on IL
23830,10/26/16,Timberwolves,, Nikola Pekovic,placed on IL with right ankle injury (out for season)
23831,10/27/16,Bulls,, Jerian Grant,placed on IL
23832,10/27/16,Clippers,, Brice Johnson,placed on IL with herniated disc in lower back
23833,10/27/16,Clippers,, Paul Pierce,placed on IL with sprained ankle
23834,10/27/16,Hawks,, (James) Mike Scott,placed on IL with left knee injury (DTD)
23835,10/27/16,Hawks,, Tiago Splitter,placed on IL with strained right calf
23836,10/27/16,Wizards,, Danuel House Jr.,placed on IL
23837,10/27/16,Wizards,, Ian Mahinmi,placed on IL recovering from surgery on left knee to repair torn medial meniscus
23838,10/28/16,Hornets,, Aaron Harrison,placed on IL
23839,10/28/16,Hornets, Brian Roberts,,activated from IL
23840,10/28/16,Magic, Stephen Zimmerman Jr.,,activated from IL
23841,10/28/16,Mavericks,, Dirk Nowitzki,placed on IL with stomach illness
23842,10/28/16,Mavericks, A.J. Hammons,,activated from IL
23843,10/28/16,Pacers,, Aaron Brooks,placed on IL with sore knee
23844,10/28/16,Pacers, Georges Niang,,activated from IL
23845,10/28/16,Rockets,, Chinanu Onuaku,placed on IL (P)
23846,10/28/16,Warriors, Damian Jones,,activated from IL
23847,10/29/16,Bucks, Tony Snell,,activated from IL
23848,10/29/16,Bulls,, R.J. Hunter,placed on IL
23849,10/29/16,Cavaliers, Kahlil Felder / Kay Felder,,activated from IL
23850,10/29/16,Hornets,, Roy Hibbert,placed on IL with sore right knee
23851,10/29/16,Hornets, Frank Kaminsky,,activated from IL
23852,10/29/16,Knicks,, Ron Baker,placed on IL with sore ankle
23853,10/29/16,Knicks, Maurice Ndour / Maurice N'dour,,activated from IL
23854,10/29/16,Magic,, Stephen Zimmerman Jr.,placed on IL
23855,10/29/16,Magic, Arinze Onuaku,,"""activated"""
23856,10/29/16,Pacers,, Rodney Stuckey,placed on IL with sore right hamstring
23857,10/29/16,Pacers, Rakeem Christmas,,activated from IL
23858,10/29/16,Spurs,, Emanuel Ginobili / Manu Ginobili,placed on IL for rest
23859,10/29/16,Spurs, Dejounte Murray,,activated from IL
23860,10/30/16,Lakers,, Thomas Robinson,placed on IL
23861,10/30/16,Lakers, Jose Calderon,,activated from IL
23862,10/30/16,Mavericks,, A.J. Hammons,placed on IL
23863,10/30/16,Spurs,, LaMarcus Aldridge,placed on IL with knee injury / rest
23864,10/30/16,Spurs, Emanuel Ginobili / Manu Ginobili,,activated from IL
23865,10/30/16,Warriors,, Patrick McCaw,placed on IL with sprained left ankle
23866,10/30/16,Warriors, James Michael McAdoo / James McAdoo (Michael),,activated from IL
23867,10/30/16,Wizards,, Danuel House Jr.,placed on IL (P)
23868,10/30/16,Mavericks, Dirk Nowitzki,,activated from IL
23869,10/31/16,Kings,, Omri Casspi,placed on IL with illness
23870,10/31/16,Kings, Skal Labissiere,,activated from IL
23871,10/31/16,Suns,, Devin Booker,placed on IL with sore toe
23872,10/31/16,Suns, John Jenkins,,activated from IL
23873,11/1/16,Bucks,, Steve Novak,placed on IL
23874,11/1/16,Cavaliers,, Kahlil Felder / Kay Felder,placed on IL
23875,11/1/16,Magic, Stephen Zimmerman Jr.,,activated from IL
23876,11/1/16,Pacers,, Rakeem Christmas,placed on IL
23877,11/1/16,Pacers, Aaron Brooks,,activated from IL
23878,11/1/16,Rockets,, Chinanu Onuaku,placed on IL
23879,11/1/16,Spurs,, Davis Bertans,placed on IL with sore right leg
23880,11/1/16,Spurs, LaMarcus Aldridge,,activated from IL
23881,11/1/16,Timberwolves,, Ricky Rubio,placed on IL with sprained right elbow
23882,11/1/16,Timberwolves, John Lucas III,,activated from IL
23883,11/2/16,Bulls,, Doug McDermott,placed on IL with concussion
23884,11/2/16,Bulls,, Michael Carter-Williams,placed on IL with bone bruise in left knee
23885,11/2/16,Bulls, Jerian Grant,,activated from IL
23886,11/2/16,Bulls, R.J. Hunter,,activated from IL
23887,11/2/16,Celtics,, Al Horford,placed on IL with concussion
23888,11/2/16,Celtics, Marcus Smart,,activated from IL
23889,11/2/16,Hornets,, Jeremy Lamb,placed on IL with strained left hamstring
23890,11/2/16,Hornets, Aaron Harrison,,activated from IL
23891,11/2/16,Knicks,, Guillermo Hernangomez / Willy Hernangomez,placed on IL
